Sub_Number,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,Distance,PeakVelocity
83,4426780.0,4426795.0,16.0,981.0,507.5,943.9,526.7,0.83,61.0
83,4427773.0,4427792.0,20.0,966.3,610.4,956.7,534.3,1.88,116.0
83,4428730.0,4428744.0,15.0,985.4,485.2,1020.0,503.2,0.78,67.0
83,4429035.0,4429054.0,20.0,1053.2,500.8,978.7,505.7,1.37,119.0
83,4429764.0,4430174.0,411.0,983.2,521.6,1058.5,519.5,1.38,1380.0
83,4430658.0,4430684.0,27.0,1078.4,551.8,939.1,545.0,2.55,166.0
83,4430976.0,4430986.0,11.0,957.5,547.0,974.2,531.5,0.49,49.0
83,4431616.0,4431850.0,235.0,980.0,563.3,957.1,470.9,2.33,1463.0
83,4432536.0,4432548.0,13.0,988.8,502.1,1016.1,510.5,0.54,51.0
83,4432983.0,4432990.0,8.0,1002.9,520.8,985.3,521.5,0.32,44.0
83,4433547.0,4433771.0,225.0,990.7,560.4,970.8,449.6,2.78,1472.0
83,4433919.0,4433928.0,10.0,976.2,485.7,956.5,483.8,0.37,42.0
83,4434142.0,4434155.0,14.0,957.0,513.6,999.0,516.1,0.77,68.0
83,4434520.0,4434538.0,19.0,997.5,517.9,960.3,531.6,0.76,62.0
83,4435355.0,4435656.0,302.0,988.4,574.4,1000.1,481.0,2.32,1317.0
83,4436133.0,4436149.0,17.0,1015.6,508.5,949.2,518.0,1.24,96.0
83,4436650.0,4436657.0,8.0,944.7,531.4,958.8,524.9,0.3,42.0
83,4437226.0,4437493.0,268.0,980.2,570.6,943.2,496.2,1.96,1578.0
83,4439114.0,4439586.0,473.0,998.7,577.9,1274.0,459.3,5.82,1895.0
83,4439758.0,4439770.0,13.0,1529.5,492.0,1561.3,493.6,0.57,48.0
83,4439851.0,4439863.0,13.0,1635.9,505.4,1667.3,507.1,0.55,47.0
83,4439984.0,4440032.0,49.0,1686.3,519.9,1193.9,503.8,8.79,284.0
83,4440241.0,4440259.0,19.0,1135.4,509.8,1060.9,514.5,1.37,106.0
83,4440453.0,4440468.0,16.0,1056.3,521.5,1001.4,529.4,1.02,86.0
83,4440908.0,4441193.0,286.0,1008.7,568.8,965.7,503.9,1.79,1239.0
83,4441454.0,4441466.0,13.0,980.7,536.0,1007.8,539.1,0.5,46.0
83,4441668.0,4441675.0,8.0,1031.5,541.1,1045.3,537.6,0.27,37.0
83,4441867.0,4441878.0,12.0,1039.0,529.9,1011.0,533.6,0.52,49.0
83,4442812.0,4443095.0,284.0,1010.2,581.2,974.2,478.1,2.64,856.0
83,4443535.0,4443546.0,12.0,988.9,514.0,1017.1,510.9,0.52,51.0
83,4444557.0,4444864.0,308.0,983.5,589.7,907.2,480.9,3.03,811.0
83,4444939.0,4444949.0,11.0,922.7,494.1,945.6,494.6,0.42,43.0
83,4445484.0,4445493.0,10.0,984.4,527.3,995.3,538.6,0.34,38.0
83,4446394.0,4447019.0,626.0,979.8,597.7,975.4,474.7,3.04,1229.0
83,4447459.0,4447489.0,31.0,955.1,528.9,989.0,528.0,0.62,65.0
83,4447771.0,4447777.0,7.0,992.7,537.9,980.3,542.0,0.25,38.0
83,4448305.0,4448520.0,216.0,996.5,586.2,937.0,483.4,2.77,1202.0
83,4448807.0,4448820.0,14.0,947.6,495.9,983.8,510.5,0.76,67.0
83,4450120.0,4450481.0,362.0,967.4,577.4,933.1,489.4,2.27,825.0
83,4451919.0,4452126.0,208.0,967.2,604.8,334.9,949.8,13.62,1154.0
83,4452490.0,4452551.0,62.0,343.6,985.3,1026.7,541.1,15.75,454.0
83,4453304.0,4453310.0,7.0,966.3,544.3,978.8,539.2,0.26,39.0
83,4453785.0,4454352.0,568.0,985.2,590.5,1091.8,484.8,3.26,715.0
83,4454467.0,4454482.0,16.0,1068.0,513.9,1020.4,514.3,0.87,62.0
83,4455623.0,4455948.0,326.0,1005.2,604.8,1763.8,1224.5,18.65,882.0
83,4456318.0,4456394.0,77.0,1741.9,1236.8,1174.5,624.3,16.43,383.0
83,4456510.0,4456525.0,16.0,1127.1,650.4,1065.3,628.6,1.24,95.0
83,4456969.0,4456978.0,10.0,971.7,592.7,985.5,579.6,0.41,45.0
83,4457541.0,4457940.0,400.0,991.9,606.2,936.6,495.9,2.9,1000.0
83,4458336.0,4458346.0,11.0,984.1,495.1,962.5,498.3,0.4,42.0
83,4458818.0,4458828.0,11.0,946.7,511.2,956.7,532.1,0.55,58.0
83,4459441.0,4459682.0,242.0,981.1,591.4,937.4,493.2,2.55,826.0
83,4460232.0,4460242.0,11.0,995.7,525.1,965.5,529.7,0.57,58.0
83,4460770.0,4460776.0,7.0,970.6,536.7,980.7,528.8,0.27,39.0
83,4461380.0,4461759.0,380.0,978.3,593.0,939.3,493.9,2.55,780.0
83,4461922.0,4461933.0,12.0,956.9,503.3,987.4,502.2,0.56,55.0
83,4462178.0,4462186.0,9.0,996.4,537.9,977.9,540.4,0.34,43.0
83,4463089.0,4463396.0,308.0,994.1,594.1,984.1,493.9,2.48,1398.0
83,4463521.0,4463532.0,12.0,985.4,504.2,959.6,501.4,0.48,46.0
83,4464969.0,4465206.0,238.0,986.2,552.0,965.4,457.5,2.38,1590.0
83,4465627.0,4465644.0,18.0,993.9,498.1,1019.9,538.8,1.12,84.0
83,4466220.0,4466230.0,11.0,1002.6,544.1,975.4,539.6,0.51,53.0
83,4466830.0,4467010.0,181.0,989.6,598.2,949.3,489.5,2.78,1485.0
83,4467419.0,4467430.0,12.0,965.1,514.4,998.5,518.9,0.62,62.0
83,4467628.0,4467640.0,13.0,989.8,535.4,958.5,539.2,0.58,51.0
83,4468640.0,4468898.0,259.0,993.1,594.4,993.5,466.5,3.17,735.0
83,4469347.0,4469366.0,20.0,1000.0,478.0,950.4,523.4,1.45,106.0
83,4469865.0,4469881.0,17.0,946.6,543.2,972.4,504.3,1.07,90.0
83,4470488.0,4470663.0,176.0,994.1,582.2,979.4,476.3,2.64,856.0
83,4471004.0,4471019.0,16.0,983.2,483.0,1002.6,521.2,1.02,77.0
83,4472323.0,4472535.0,213.0,974.2,591.1,946.1,462.3,3.23,1415.0
83,4473038.0,4473063.0,26.0,964.8,507.4,996.2,595.2,2.24,135.0
83,4473275.0,4473292.0,18.0,993.4,577.6,974.9,535.0,1.1,74.0
83,4473694.0,4473704.0,11.0,970.3,542.7,968.2,528.2,0.36,38.0
83,4474185.0,4474446.0,262.0,980.5,590.6,961.7,492.6,2.45,884.0
83,4476085.0,4476319.0,235.0,990.2,564.2,937.3,490.6,2.07,867.0
83,4476460.0,4476475.0,16.0,938.2,504.8,981.9,495.3,0.84,65.0
83,4476698.0,4476710.0,13.0,980.3,515.1,941.6,516.7,0.71,65.0
83,4477012.0,4477020.0,9.0,957.0,515.0,974.7,517.5,0.33,40.0
83,4477959.0,4478158.0,200.0,991.1,570.5,961.9,477.7,2.36,931.0
83,4478403.0,4478417.0,15.0,980.3,512.1,1020.7,512.7,0.74,61.0
83,4478725.0,4478739.0,15.0,1035.0,532.8,994.5,536.5,0.75,65.0
83,4479192.0,4479202.0,11.0,1026.1,557.8,995.3,558.3,0.56,59.0
83,4479509.0,4479521.0,13.0,1019.9,553.1,987.0,540.5,0.68,63.0
83,4480809.0,4480822.0,14.0,982.5,524.9,1026.0,514.7,0.84,73.0
83,4481042.0,4481053.0,12.0,1017.1,514.9,984.3,518.3,0.61,61.0
83,4481967.0,4482159.0,193.0,982.2,569.0,935.7,474.6,2.49,1474.0
83,4482840.0,4482847.0,8.0,936.8,533.8,951.8,540.2,0.32,43.0
83,4483683.0,4483872.0,190.0,965.1,567.0,935.5,488.6,2.02,1740.0
83,4484704.0,4484713.0,10.0,957.0,558.6,949.7,544.1,0.38,43.0
83,4485679.0,4485691.0,13.0,939.2,530.3,972.1,523.6,0.63,55.0
83,4486471.0,4486487.0,17.0,973.2,532.0,915.9,534.7,1.05,92.0
83,4487447.0,4487456.0,10.0,939.0,533.4,963.2,528.0,0.46,52.0
83,4489035.0,4489304.0,270.0,969.5,566.7,949.5,480.3,2.18,1126.0
83,4490294.0,4490299.0,6.0,974.2,544.1,962.8,545.1,0.21,38.0
83,4491111.0,4491369.0,259.0,957.8,565.4,922.4,443.4,3.1,1370.0
82,16076599.0,16076614.0,16.0,975.8,485.3,936.9,508.9,0.93,82.0
82,16080214.0,16080221.0,8.0,967.5,542.1,949.7,533.5,0.39,50.0
82,16082020.0,16082027.0,8.0,969.7,541.4,951.5,536.5,0.35,47.0
82,16082606.0,16082622.0,17.0,961.1,555.0,944.9,540.4,0.47,69.0
82,16083492.0,16083500.0,9.0,966.8,540.7,945.9,529.1,0.48,58.0
82,16087538.0,16087546.0,9.0,975.3,556.0,954.3,549.8,0.41,50.0
82,16089397.0,16089404.0,8.0,972.6,551.4,956.4,544.2,0.35,46.0
82,16090405.0,16090418.0,14.0,971.2,550.9,937.1,536.4,0.72,72.0
82,16092284.0,16092294.0,11.0,962.5,550.8,944.9,531.8,0.57,60.0
82,16095324.0,16095335.0,12.0,989.6,542.0,954.4,539.8,0.65,64.0
82,16096803.0,16096809.0,7.0,969.2,559.1,958.4,552.2,0.26,39.0
82,16097821.0,16097830.0,10.0,970.8,552.3,950.3,545.9,0.41,46.0
82,16101949.0,16101967.0,19.0,969.5,541.5,932.3,536.0,0.69,75.0
82,16103011.0,16103016.0,6.0,959.2,546.8,955.5,537.3,0.24,42.0
82,16104220.0,16104226.0,7.0,973.6,544.5,959.1,544.6,0.27,38.0
82,16106379.0,16106387.0,9.0,977.6,547.0,952.3,550.8,0.47,58.0
82,16107918.0,16107923.0,6.0,965.3,556.5,955.2,552.7,0.21,38.0
82,16108931.0,16108947.0,17.0,972.7,564.2,927.4,547.6,0.92,87.0
82,16112648.0,16112660.0,13.0,970.8,556.4,937.4,544.5,0.68,65.0
82,16114141.0,16114150.0,10.0,960.3,557.4,936.7,543.9,0.55,61.0
82,16116009.0,16116022.0,14.0,961.6,551.6,927.0,533.2,0.78,73.0
82,16118444.0,16118455.0,12.0,964.3,557.1,933.1,552.1,0.58,59.0
82,16120317.0,16120326.0,10.0,962.8,558.1,939.1,548.3,0.5,56.0
82,16121670.0,16121683.0,14.0,957.6,555.1,927.0,537.3,0.71,68.0
82,16123253.0,16123265.0,13.0,950.2,547.9,946.0,521.0,0.67,62.0
82,16125648.0,16125753.0,106.0,969.4,557.8,933.9,551.7,0.67,987.0
82,16127769.0,16127786.0,18.0,966.2,550.0,933.4,545.9,0.61,77.0
82,16129892.0,16129900.0,9.0,973.7,555.5,953.7,547.9,0.41,50.0
82,16131557.0,16131570.0,14.0,979.2,561.8,948.1,543.2,0.73,64.0
82,16135647.0,16135652.0,6.0,977.0,561.0,965.7,559.4,0.21,37.0
82,16137192.0,16137207.0,16.0,978.4,561.8,934.4,554.6,0.82,75.0
82,16139362.0,16139367.0,6.0,975.2,564.5,965.7,559.0,0.22,36.0
82,16139940.0,16139953.0,14.0,964.1,550.6,960.8,519.2,0.78,69.0
82,16141294.0,16141302.0,9.0,973.1,553.2,953.1,546.6,0.4,49.0
82,16143175.0,16143181.0,7.0,971.0,554.5,957.5,549.0,0.28,42.0
82,16145998.0,16146008.0,11.0,966.8,560.2,946.5,542.6,0.57,62.0
82,16147297.0,16147305.0,9.0,956.1,547.6,964.3,536.0,0.32,38.0
82,16148571.0,16148578.0,8.0,970.2,548.0,954.7,551.6,0.3,41.0
82,16149658.0,16149666.0,9.0,965.4,558.1,944.1,546.9,0.48,57.0
82,16152164.0,16152171.0,8.0,962.8,562.0,951.4,550.9,0.34,44.0
82,16152862.0,16152872.0,11.0,949.8,556.6,943.4,536.1,0.52,54.0
82,16155296.0,16155307.0,12.0,961.6,558.8,932.5,549.3,0.58,60.0
82,16156540.0,16156556.0,17.0,961.9,551.6,964.0,518.1,0.83,58.0
82,16159661.0,16159670.0,10.0,984.8,554.7,959.5,554.1,0.46,51.0
82,16160260.0,16160271.0,12.0,966.6,557.3,960.1,535.5,0.55,53.0
82,16163386.0,16163393.0,8.0,974.3,561.0,959.3,553.5,0.33,43.0
82,16164389.0,16164404.0,16.0,964.3,560.3,944.3,532.5,0.78,55.0
82,16165398.0,16165407.0,10.0,959.3,560.8,956.3,541.4,0.48,56.0
82,16166901.0,16166914.0,14.0,966.9,560.7,928.1,546.5,0.79,75.0
82,16168393.0,16168408.0,16.0,971.5,558.8,924.8,542.7,0.94,80.0
82,16172734.0,16172741.0,8.0,986.9,558.0,966.2,548.8,0.44,58.0
82,16173718.0,16173734.0,17.0,980.4,551.9,919.8,547.0,1.11,92.0
82,16174407.0,16174417.0,11.0,991.4,559.2,964.4,561.4,0.5,51.0
82,16175016.0,16175027.0,12.0,969.6,560.0,968.8,536.7,0.58,56.0
82,16176290.0,16176299.0,10.0,979.0,550.9,952.7,547.2,0.49,55.0
82,16177056.0,16177073.0,18.0,963.6,560.3,965.3,531.0,0.72,53.0
82,16177099.0,16177108.0,10.0,970.6,533.3,955.4,552.2,0.54,64.0
82,16178689.0,16178703.0,15.0,956.4,567.1,956.8,536.1,0.76,62.0
82,16179828.0,16179849.0,22.0,970.0,550.0,932.1,572.5,0.89,94.0
82,16180084.0,16180105.0,22.0,942.0,564.5,975.6,551.5,0.69,96.0
82,16180309.0,16180315.0,7.0,962.9,557.7,949.2,557.0,0.25,40.0
82,16180748.0,16180762.0,15.0,956.9,566.3,951.9,532.7,0.83,71.0
82,16181001.0,16181146.0,146.0,962.2,558.1,933.9,538.7,0.71,1188.0
82,16183141.0,16183156.0,16.0,984.0,551.7,935.8,553.1,0.88,77.0
82,16184567.0,16184584.0,18.0,966.3,561.9,980.5,533.4,0.75,58.0
82,16185140.0,16185155.0,16.0,966.9,566.5,924.9,546.4,0.91,80.0
82,16185532.0,16185548.0,17.0,941.7,551.7,972.2,558.4,0.58,68.0
82,16188018.0,16188030.0,13.0,957.8,560.2,960.4,531.5,0.71,63.0
82,16189246.0,16189253.0,8.0,969.9,552.2,952.5,552.2,0.32,43.0
82,16190345.0,16190362.0,18.0,958.5,561.3,969.9,542.6,0.51,47.0
82,16192069.0,16192087.0,19.0,982.3,569.3,936.7,541.5,1.08,102.0
82,16193503.0,16193516.0,14.0,968.6,563.7,975.1,532.7,0.77,69.0
82,16194876.0,16194882.0,7.0,972.6,562.9,959.7,559.2,0.25,38.0
82,16196169.0,16196175.0,7.0,967.7,565.7,955.4,556.7,0.32,46.0
82,16197192.0,16197208.0,17.0,965.5,568.6,968.0,532.7,0.89,68.0
82,16199072.0,16199086.0,15.0,967.7,554.3,980.0,521.9,0.83,65.0
82,16199579.0,16199596.0,18.0,985.9,564.3,923.4,557.2,1.16,107.0
82,16202092.0,16202104.0,13.0,969.3,563.0,934.1,556.2,0.66,66.0
82,16202854.0,16202871.0,18.0,965.2,569.7,967.8,526.9,1.06,82.0
82,16203332.0,16203341.0,10.0,958.4,534.4,972.6,548.6,0.44,49.0
82,16203876.0,16203890.0,15.0,974.2,567.4,927.5,557.7,0.89,81.0
82,16205474.0,16205484.0,11.0,965.7,565.9,949.0,548.6,0.52,56.0
82,16206420.0,16206438.0,19.0,964.7,569.6,987.1,525.0,1.18,83.0
82,16207065.0,16207088.0,24.0,979.9,542.1,950.2,594.5,1.4,143.0
82,16207228.0,16207244.0,17.0,951.8,576.6,972.2,536.7,1.05,95.0
82,16208265.0,16208278.0,14.0,960.4,558.1,950.8,532.5,0.66,53.0
82,16209330.0,16209340.0,11.0,955.1,580.1,969.8,558.1,0.6,64.0
82,16210126.0,16210139.0,14.0,974.2,560.9,970.2,522.7,0.95,85.0
82,16210850.0,16210867.0,18.0,986.4,550.8,939.2,570.6,0.99,85.0
82,16211168.0,16211184.0,17.0,963.4,570.8,983.9,533.4,1.0,94.0
82,16211965.0,16212013.0,49.0,977.1,555.9,964.1,558.2,0.24,74.0
82,16212173.0,16212280.0,108.0,968.9,583.7,949.5,533.7,1.28,1061.0
82,16213926.0,16213940.0,15.0,983.5,555.5,981.1,522.5,0.82,68.0
82,16213967.0,16213973.0,7.0,972.4,531.3,969.9,546.6,0.38,62.0
82,16214586.0,16214599.0,14.0,978.5,555.7,943.5,541.3,0.73,69.0
82,16216305.0,16216326.0,22.0,978.8,558.9,933.6,556.2,0.83,89.0
82,16216596.0,16216647.0,52.0,949.3,554.7,1004.0,554.5,1.0,137.0
82,16216850.0,16216871.0,22.0,1004.0,558.9,960.6,576.3,0.9,88.0
82,16217578.0,16217594.0,17.0,970.3,579.2,963.1,534.9,1.1,77.0
82,16219232.0,16219239.0,8.0,974.6,566.0,956.1,567.6,0.34,47.0
82,16221245.0,16221257.0,13.0,965.3,566.1,967.0,547.3,0.46,42.0
82,16224025.0,16224047.0,23.0,972.0,576.2,964.3,559.1,0.44,63.0
82,16224968.0,16224984.0,17.0,963.2,570.3,955.7,522.8,1.18,91.0
82,16228159.0,16228170.0,12.0,952.0,569.6,979.2,555.4,0.61,63.0
82,16228886.0,16228900.0,15.0,967.5,569.8,952.4,544.8,0.67,59.0
82,16228936.0,16228942.0,7.0,948.1,548.0,947.3,559.9,0.29,45.0
82,16230699.0,16230707.0,9.0,959.1,575.7,944.8,559.1,0.48,60.0
82,16232465.0,16232481.0,17.0,966.5,575.3,958.3,531.6,1.09,88.0
82,16233368.0,16233382.0,15.0,965.9,558.0,926.2,563.3,0.74,64.0
82,16233588.0,16233604.0,17.0,944.1,564.8,964.4,563.4,0.37,65.0
82,16234274.0,16234289.0,16.0,966.8,567.0,968.9,534.8,0.8,65.0
82,16235328.0,16235338.0,11.0,970.0,569.0,942.7,559.2,0.55,57.0
82,16236032.0,16236045.0,14.0,957.5,565.2,971.6,536.2,0.76,68.0
82,16236747.0,16236768.0,22.0,979.9,570.8,929.1,562.8,0.95,108.0
82,16237011.0,16237035.0,25.0,943.1,568.8,1004.8,564.7,1.13,140.0
82,16237199.0,16237209.0,11.0,998.6,568.1,966.3,570.7,0.59,62.0
82,16237362.0,16237375.0,14.0,962.9,571.2,958.8,563.1,0.21,45.0
82,16238000.0,16238010.0,11.0,957.6,566.4,952.9,544.8,0.54,55.0
82,16239723.0,16239740.0,18.0,969.0,570.6,961.9,538.2,0.81,65.0
82,16240436.0,16240454.0,19.0,982.2,529.8,967.1,572.3,1.08,93.0
82,16241004.0,16241010.0,7.0,965.1,565.6,958.9,553.9,0.31,44.0
82,16242256.0,16242270.0,15.0,980.7,562.8,933.6,559.8,0.86,83.0
82,16242858.0,16242870.0,13.0,987.4,556.2,954.5,564.3,0.63,64.0
82,16243971.0,16243984.0,14.0,978.4,571.3,965.7,537.8,0.86,75.0
82,16244545.0,16244561.0,17.0,976.1,539.2,956.3,573.5,0.92,78.0
82,16245936.0,16245946.0,11.0,982.7,573.7,967.1,551.1,0.63,68.0
82,16246559.0,16246564.0,6.0,981.6,562.5,969.7,566.0,0.23,39.0
82,16247155.0,16247172.0,18.0,969.2,563.9,956.1,517.6,1.17,104.0
82,16247729.0,16247849.0,121.0,961.0,566.3,926.2,593.7,0.92,940.0
82,16248226.0,16248238.0,13.0,965.0,591.2,948.7,562.7,0.76,74.0
82,16248987.0,16248998.0,12.0,955.3,571.9,958.3,547.9,0.59,57.0
82,16250023.0,16250040.0,18.0,962.0,562.6,903.9,568.4,1.07,90.0
82,16250231.0,16250249.0,19.0,928.0,571.9,961.7,571.9,0.61,82.0
82,16250999.0,16251020.0,22.0,966.3,572.2,976.5,513.8,1.46,99.0
82,16251953.0,16251965.0,13.0,971.2,548.1,947.7,569.7,0.68,63.0
82,16253071.0,16253093.0,23.0,971.6,574.6,950.7,487.8,2.18,174.0
82,16253344.0,16253381.0,38.0,964.7,498.2,959.1,569.6,1.77,179.0
82,16254015.0,16254023.0,9.0,964.3,580.0,958.8,562.5,0.44,54.0
82,16255436.0,16255447.0,12.0,985.6,573.1,951.0,562.0,0.69,68.0
82,16258355.0,16258371.0,17.0,969.0,560.8,956.5,531.2,0.77,51.0
82,16258713.0,16258813.0,101.0,977.1,553.9,923.6,548.0,0.99,908.0
82,16260637.0,16260655.0,19.0,975.4,568.9,930.3,567.2,0.82,74.0
82,16261025.0,16261050.0,26.0,959.2,567.6,1015.2,564.0,1.03,146.0
82,16261222.0,16261241.0,20.0,1008.8,561.7,973.0,556.8,0.67,86.0
82,16262029.0,16262046.0,18.0,977.6,571.2,954.9,531.4,1.07,88.0
82,16263999.0,16264017.0,19.0,982.6,571.3,927.3,534.3,1.36,113.0
82,16264305.0,16264329.0,25.0,947.4,539.7,992.4,570.2,1.11,149.0
82,16264647.0,16264664.0,18.0,992.7,568.7,961.4,562.8,0.59,71.0
82,16265134.0,16265141.0,8.0,977.4,563.9,964.5,556.1,0.3,40.0
82,16266823.0,16266832.0,10.0,985.5,578.5,962.6,571.8,0.45,50.0
82,16267622.0,16267639.0,18.0,964.9,575.5,971.6,532.5,1.07,86.0
82,16268488.0,16268511.0,24.0,967.8,545.9,930.3,592.3,1.33,112.0
82,16268688.0,16268706.0,19.0,941.7,573.4,971.7,556.9,0.68,85.0
82,16269300.0,16269314.0,15.0,975.7,562.0,978.3,532.7,0.73,60.0
82,16270586.0,16270592.0,7.0,976.0,554.3,958.5,554.8,0.32,48.0
82,16271186.0,16271203.0,18.0,967.2,556.2,967.1,514.7,1.03,71.0
82,16272080.0,16272115.0,36.0,974.0,533.0,935.0,570.9,1.18,118.0
82,16272413.0,16272425.0,13.0,940.7,579.4,966.6,556.3,0.74,74.0
82,16273830.0,16273841.0,12.0,981.8,566.0,947.4,560.2,0.64,64.0
82,16275229.0,16275240.0,12.0,968.4,573.8,970.9,547.7,0.64,62.0
82,16275739.0,16275758.0,20.0,985.1,555.3,945.4,585.5,1.04,88.0
82,16276133.0,16276139.0,7.0,968.8,571.0,972.3,558.6,0.31,44.0
82,16276709.0,16276720.0,12.0,970.5,571.0,958.1,546.0,0.66,65.0
82,16278776.0,16278791.0,16.0,978.2,559.6,978.5,525.5,0.84,66.0
82,16278817.0,16278822.0,6.0,965.2,533.7,952.3,544.5,0.36,64.0
82,16279689.0,16279705.0,17.0,990.3,552.3,932.5,538.0,1.12,96.0
82,16280153.0,16280175.0,23.0,950.8,538.7,976.1,580.3,1.12,113.0
82,16281114.0,16281130.0,17.0,975.1,578.3,928.4,550.5,1.09,98.0
82,16282935.0,16282953.0,19.0,974.7,568.5,917.9,537.4,1.29,108.0
82,16283474.0,16283481.0,8.0,972.7,566.7,955.0,567.0,0.32,43.0
82,16284087.0,16284098.0,12.0,961.3,571.7,958.3,547.0,0.61,58.0
82,16285382.0,16285401.0,20.0,943.9,565.0,973.7,549.0,0.67,94.0
82,16285471.0,16285483.0,13.0,968.8,553.7,934.8,554.3,0.62,62.0
82,16288334.0,16288346.0,13.0,963.0,561.3,967.9,530.0,0.78,76.0
82,16288376.0,16288389.0,14.0,962.2,533.5,944.8,574.2,1.05,88.0
82,16289096.0,16289104.0,9.0,978.5,566.4,959.1,557.9,0.41,50.0
82,16290593.0,16290619.0,27.0,977.7,568.7,937.1,543.0,0.98,87.0
82,16290916.0,16290935.0,20.0,950.4,554.6,969.1,563.7,0.41,81.0
82,16291466.0,16291477.0,12.0,973.9,570.4,963.9,550.2,0.53,54.0
82,16292750.0,16292757.0,8.0,970.2,576.0,955.5,568.2,0.33,42.0
82,16294079.0,16294087.0,9.0,964.6,577.4,950.0,563.2,0.44,53.0
82,16294606.0,16294613.0,8.0,956.9,571.4,944.9,560.3,0.35,46.0
82,16295375.0,16295382.0,8.0,972.7,565.1,985.7,557.1,0.31,42.0
82,16295753.0,16295771.0,19.0,982.9,557.7,945.8,539.7,0.81,82.0
82,16296989.0,16297001.0,13.0,962.7,562.8,949.8,530.0,0.84,82.0
82,16326594.0,16326616.0,23.0,924.2,516.7,952.8,493.5,0.78,115.0
82,16327016.0,16327036.0,21.0,955.3,500.8,937.4,534.6,0.9,83.0
82,16329931.0,16329946.0,16.0,949.7,549.9,946.8,541.5,0.21,40.0
82,16330916.0,16330933.0,18.0,956.4,543.3,952.9,491.6,1.28,97.0
82,16330962.0,16330973.0,12.0,935.5,492.9,944.1,518.5,0.66,62.0
82,16331331.0,16331467.0,137.0,975.4,534.2,949.1,543.1,0.53,1110.0
82,16332850.0,16332873.0,24.0,959.5,553.5,995.5,510.1,1.26,108.0
82,16333233.0,16333263.0,31.0,1011.0,510.9,938.0,544.3,1.57,154.0
82,16333514.0,16333543.0,30.0,943.8,538.2,991.5,530.5,0.89,131.0
82,16334075.0,16334087.0,13.0,973.4,549.0,948.0,533.7,0.6,62.0
82,16334674.0,16334683.0,10.0,975.6,554.0,971.3,532.4,0.54,61.0
82,16335431.0,16335448.0,18.0,977.2,540.7,951.3,555.4,0.6,69.0
82,16336686.0,16336709.0,24.0,969.9,565.8,972.5,497.5,1.69,108.0
82,16337156.0,16337176.0,21.0,984.1,519.9,930.3,561.6,1.43,121.0
82,16337816.0,16337824.0,9.0,980.3,535.6,964.0,544.7,0.37,45.0
82,16338350.0,16338364.0,15.0,964.7,557.4,959.2,520.4,0.92,76.0
82,16339179.0,16339197.0,19.0,981.9,530.7,918.7,545.2,1.21,103.0
82,16339694.0,16339711.0,18.0,941.9,549.0,966.9,549.3,0.46,71.0
82,16340657.0,16340684.0,28.0,968.5,562.3,948.7,552.7,0.43,96.0
82,16342105.0,16342119.0,15.0,962.6,558.4,957.0,530.2,0.7,57.0
82,16342776.0,16342793.0,18.0,966.1,547.9,910.6,550.2,1.02,91.0
82,16343290.0,16343307.0,18.0,941.0,551.8,964.0,562.3,0.49,64.0
82,16343916.0,16343927.0,12.0,962.8,561.1,953.4,534.0,0.69,69.0
82,16343960.0,16343966.0,7.0,943.9,525.2,952.7,537.9,0.35,57.0
82,16344228.0,16344240.0,13.0,947.4,549.9,945.1,522.2,0.69,62.0
82,16345296.0,16345301.0,6.0,956.5,551.7,945.2,549.6,0.21,37.0
82,16345979.0,16346021.0,43.0,954.5,560.0,944.4,537.5,0.59,70.0
82,16346410.0,16346420.0,11.0,959.1,562.6,931.4,548.7,0.61,63.0
82,16347630.0,16347649.0,20.0,946.1,573.1,958.8,542.6,0.79,83.0
82,16348209.0,16348228.0,20.0,970.0,546.5,925.7,550.1,0.82,89.0
82,16349408.0,16349423.0,16.0,950.3,570.0,944.3,528.9,1.02,80.0
82,16350437.0,16350457.0,21.0,971.2,550.5,940.0,538.6,0.64,79.0
82,16351281.0,16351297.0,17.0,950.5,563.4,968.6,530.7,0.87,69.0
82,16351954.0,16351977.0,24.0,985.8,540.7,949.2,565.3,0.9,109.0
82,16352692.0,16352698.0,7.0,960.6,555.9,956.4,544.1,0.3,43.0
82,16353137.0,16353147.0,11.0,965.0,555.5,957.4,537.5,0.47,46.0
82,16353989.0,16354008.0,20.0,964.4,543.4,932.1,548.8,0.61,72.0
82,16354979.0,16355000.0,22.0,956.4,558.2,951.9,499.6,1.45,80.0
82,16355656.0,16355676.0,21.0,967.6,525.2,927.5,552.9,1.0,99.0
82,16358652.0,16358666.0,15.0,951.8,579.5,933.3,545.7,0.9,80.0
82,16360503.0,16360560.0,58.0,950.4,576.5,941.6,579.7,0.18,77.0
82,16361674.0,16361696.0,23.0,959.7,579.1,923.7,562.0,0.78,100.0
82,16362597.0,16362613.0,17.0,945.1,570.1,968.0,531.7,1.04,83.0
82,16363109.0,16363125.0,17.0,950.2,549.1,901.9,555.3,0.9,85.0
82,16364193.0,16364238.0,46.0,939.5,567.3,938.8,542.3,0.62,87.0
82,16366446.0,16366464.0,19.0,970.5,563.6,938.1,551.7,0.66,75.0
82,16368510.0,16368528.0,19.0,962.9,576.1,939.9,547.4,0.82,82.0
82,16369716.0,16369733.0,18.0,969.3,565.0,953.7,530.7,0.89,63.0
82,16371602.0,16371619.0,18.0,960.1,554.6,967.8,523.9,0.77,66.0
